cost:defaultUsageScenario;response time:defaultUsageScenario;POFOD:defaultUsageScenario;ContinuousProcessingRateDegreeImpl:Server1:CPU;ContinuousProcessingRateDegreeImpl:server2:CPU;ContinuousProcessingRateDegreeImpl:Server3:CPU;AssembledComponentDegreeImpl:Assembly_BookingSystem;AllocationDegreeImpl:Allocation_Assembly_C1 <C1> <C1>;AllocationDegreeImpl:Allocation_Assembly_C2 <C2> <C2>;AllocationDegreeImpl:Allocation_Assembly_C3 <C3> <C3>;CapacityDegreeImpl:semaphore;Util of Server1 CPU;Util of server2 CPU;Util of Server3 CPU;Util of aName LAN;Candidate ID;
1364.536180552505;62.6112;0.0010075434866250177;3.0358403621390586;6.467569867554599;5.233364554345263;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.96843;0.0;0.382163;0.015;8544;
1050.345146168895;62.6112;0.001021447322819391;2.047772355661908;2.988942756921194;4.677957183185121;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.96843;0.0;0.382163;0.015;8545;
1289.2393557784185;62.6112;8.024884080155559E-4;3.8510638422495145;6.797379127625396;5.446314944723338;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.96843;0.0;0.382163;0.015;8546;
1557.8754959843964;10.3105;5.83779584445332E-4;3.069108052779133;4.53096421676432;5.897176488684893;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.0;0.837689;0.0;8547;
902.6309721729054;10.3105;0.0010410525281494554;6.365530697425377;4.010597845589324;2.508309852614015;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.0;0.837689;0.0;8548;
1304.4075246386553;10.3105;9.934883442846987E-4;5.737163687690501;4.522710556704093;4.59008327619709;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.0;0.837689;0.0;8549;
2209.3650975419478;10.3105;0.0010113084890305268;2.308515850151327;6.455809424182465;2.5368028795051023;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.0;0.837689;0.0;8550;
1269.6417805772871;22.4112;0.0012402768574449885;4.084865758306034;5.1021957211333895;4.711939712742987;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.915575;0.0;0.254672;0.024;8551;
1041.9162972502136;22.4112;0.0010429230065411854;3.569038542944316;4.791563790692585;4.758361750690692;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.915575;0.0;0.254672;0.024;8552;
1164.3680938211628;22.4112;7.930918628383798E-4;3.070830908709766;4.70125706339175;4.715571806670882;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.915575;0.0;0.254672;0.024;8553;
1105.8222757721921;9.25955;8.045182034209786E-4;5.056454351971647;2.575564784559292;3.125065421681742;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.739649;0.0;0.639987;0.015;8554;
1367.013978312387;9.25955;0.0011265795541742785;5.050098802122823;4.068230353654898;4.074467301578107;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.739649;0.0;0.639987;0.015;8555;
1886.8308217343508;9.25955;0.001034731178505166;4.757035798932707;6.163624900886115;2.3851363051064975;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.739649;0.0;0.639987;0.015;8556;
Infinity;Infinity;Infinity;3.2941245958923853;2.682604706943637;3.0300755143051004;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;8557;
Infinity;Infinity;Infinity;3.2400813243612605;5.8709287704099715;2.7961674324981343;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;8558;
1240.738909607411;7.09376;0.0010055707998077867;4.832812797752506;6.268998676811112;3.0076602566682418;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.608341;0.0;0.664969;0.015;8559;
2560.2528385416326;7.09376;0.001327224124493931;5.638196141379868;6.159164333558642;2.6772563719007394;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.608341;0.0;0.664969;0.015;8560;
2387.5231416577285;7.09376;8.007856792396906E-4;3.527483134632405;6.734632765652751;1.9748794123288003;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.608341;0.0;0.664969;0.015;8561;
Infinity;Infinity;Infinity;4.4595477387033;3.4830513831035894;3.710761720303291;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;8562;
2602.4486165920407;4.42357;0.0011225114557610327;6.29092779101386;3.545155257514733;5.7991068340353555;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.317918;0.56415;0.300046;0.027;8563;
1443.5631026552192;4.42357;0.0011436759567122756;5.510519763392869;3.481842511070996;1.6638681501683377;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.317918;0.56415;0.300046;0.027;8564;
1236.3378392393004;4.42357;5.890621508199967E-4;5.303386530382411;7.5539940812564375;1.978708980293402;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.317918;0.56415;0.300046;0.027;8565;
3330.793604557733;8.01628;0.001328471916277163;6.872466767284082;5.472933443619792;2.5942093369274755;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.253184;0.219261;0.770948;0.027;8566;
1032.043557365005;8.01628;8.165594497147044E-4;2.2458761812629717;7.712000708811571;4.831009882857691;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.253184;0.219261;0.770948;0.027;8567;
2910.4715621788896;8.01628;0.0011292495700776506;4.130233775694286;6.943341851757993;3.155878053561739;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.253184;0.219261;0.770948;0.027;8568;
1316.0768665577912;14.9128;0.0011330852662609914;4.826447521053644;2.327906737565414;4.597718657695019;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.360514;0.859141;0.434998;0.027;8569;
3853.3396305455517;14.9128;0.0010319553684636773;4.156307387853076;7.507380532461694;3.1588776326065373;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.360514;0.859141;0.434998;0.027;8570;
2261.6673998289457;14.9128;9.932295032510918E-4;4.255642105693653;6.465226206452158;3.814849087030484;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.360514;0.859141;0.434998;0.027;8571;
1067.6469310854452;34.1302;7.992928828420842E-4;4.752564062395649;3.969042450830668;5.173499883512305;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.420825;0.942293;0.0;0.015;8572;
1082.7905782051;34.1302;0.0010225325601145308;1.8535805595222146;3.7981481714783887;5.854327088424411;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.420825;0.942293;0.0;0.015;8573;
1841.2255263048776;34.1302;0.0010021894653479135;6.076309932950337;2.318598114769048;5.327350545837529;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.420825;0.942293;0.0;0.015;8574;
2259.0900521573144;34.1302;0.001128887554693092;6.520608696849096;3.4171379157233357;2.9917626872652465;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.420825;0.942293;0.0;0.015;8575;
1718.3515143391462;3.76929;0.0013286834453473118;4.932947424885171;5.21525772136398;2.962449153866613;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.405437;0.333636;0.40507;0.027;8576;
1969.9551892187278;3.76929;8.088390552938307E-4;2.5317569257543346;6.419121483161011;5.149722635277274;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.405437;0.333636;0.40507;0.027;8577;
877.5754826231396;3.76929;8.130969449793302E-4;3.668436233872074;6.19436300209524;2.5527636874217423;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.405437;0.333636;0.40507;0.027;8578;
Infinity;Infinity;Infinity;4.287660747578894;2.307557197282709;3.888521218699256;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;8579;
923.9946076437977;52.4573;8.082709095407203E-4;4.161271659753388;5.090708937861425;2.970370065805848;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.961245;0.0;0.585786;0.015;8580;
1128.739666919825;52.4573;0.0012447397327038923;3.044886143786002;6.163434714120275;4.189379872400533;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.961245;0.0;0.585786;0.015;8581;
2380.3280135750965;52.4573;0.0013275112121801103;6.407340053888939;4.086872783325488;3.206768344157058;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.961245;0.0;0.585786;0.015;8582;
1208.6638483606255;12.2307;7.928033586348526E-4;5.49416631678106;4.883750897648747;4.720599777223926;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.356284;0.84735;0.015;8583;
1097.5376926394854;12.2307;7.942833689563722E-4;1.9233896260554837;4.804689635727715;4.148508238128892;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.356284;0.84735;0.015;8584;
1804.4104933119377;12.2307;5.815099479515862E-4;5.7054077937053815;6.203016015497788;2.4345701738663856;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.356284;0.84735;0.015;8585;
987.9793767550334;12.2307;0.0010402943491171213;3.266745411778566;4.553124313162404;3.471157899960555;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.356284;0.84735;0.015;8586;
2407.651415825143;3.84304;0.0011222093146473489;6.316138819000665;5.285628321531059;4.11809888710904;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.316649;0.329195;0.485661;0.027;8587;
5725.650653911889;3.84304;9.880086165776625E-4;5.421830091163185;7.878135037788196;5.849646891383417;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.316649;0.329195;0.485661;0.027;8588;
1033.3525517074638;3.84304;8.028595968789798E-4;4.216592192466133;4.946621415790437;4.43781949831542;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.316649;0.329195;0.485661;0.027;8589;
2542.224288799338;3.91053;0.0010282226503625091;4.010986444045816;6.702922642533847;4.963538322771813;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.557966;0.402938;0.024;8590;
2917.5941719444463;3.91053;0.0012287386411443668;2.3275292375294336;6.824403982400975;4.962927319828388;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.557966;0.402938;0.024;8591;
1229.5234894156265;3.91053;0.0010083778332827809;4.812647587217253;5.412151592406258;2.5549556583664157;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.557966;0.402938;0.024;8592;
2075.9640093602534;3.21844;0.0013243788106277465;4.417078730400284;5.392149212167849;5.447217249023804;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.452788;0.322691;0.220296;0.027;8593;
3136.000654999245;3.21844;0.0012310567464158817;6.048056483433554;6.583540534553733;1.6053892823688134;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.452788;0.322691;0.220296;0.027;8594;
3616.8686768165617;3.21844;0.001318034416436964;6.6473150243547785;5.654581282362275;5.673459840402856;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.452788;0.322691;0.220296;0.027;8595;
Infinity;Infinity;Infinity;5.154540170315063;6.028236322416404;4.002423280711822;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;8596;
Infinity;Infinity;Infinity;2.3033629049250157;6.8822068367700435;1.5574870856545364;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;8597;
985.927998763698;48.6606;7.957992048324147E-4;3.6543113323646703;4.330070413060438;3.899410753898721;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.461886;0.959119;0.015;8598;
3646.7353755782988;48.6606;0.001029001107383909;4.7509973300043615;7.391320713796832;4.24852411789816;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.461886;0.959119;0.015;8599;
1109.7197165327545;48.6606;0.0012398850923778237;3.7144708448286536;3.648502059728634;1.6353930928865361;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.461886;0.959119;0.015;8600;
1125.0908512755482;9.49724;0.0010386410376408417;4.689710266855217;6.842852224464761;4.5273142073141495;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.797491;0.0;0.441763;0.024;8601;
1247.248245627984;9.49724;0.0013429341837412068;3.851172575069383;3.22128876606922;2.08634335345503;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.797491;0.0;0.441763;0.024;8602;
2734.6191941031448;9.49724;0.0011320822323991342;6.865065436702746;3.6301253639581796;2.4896384521184673;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.797491;0.0;0.441763;0.024;8603;
Infinity;Infinity;Infinity;5.456324767476525;3.202000432452519;1.6985336887735383;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;8604;
1156.5468977406233;9.10779;0.0010002744535579922;2.7790653162249543;4.42859324402851;2.7785464878454404;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.0;0.663868;0.719801;0.015;8605;
842.550166634109;9.10779;8.341206385673594E-4;1.8136974407341422;3.172328846028746;2.355835753998358;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.0;0.663868;0.719801;0.015;8606;
2568.88580951363;9.10779;7.894518641153869E-4;3.979800921251949;6.526665692867804;5.598488680375884;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.0;0.663868;0.719801;0.015;8607;
1603.2890975816042;5.29266;0.0010334008190948651;5.623808665623;5.1102561842340615;2.3921504837591847;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);1;0.66503;0.39137;0.0;0.024;8608;
937.2992320309756;5.29266;5.881509668266283E-4;3.856035226009364;3.963062738968093;3.797934342421042;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.66503;0.39137;0.0;0.024;8609;
1467.9548536141651;5.29266;0.001332584120008251;5.0078494013470545;3.7437881073793893;2.7649470834052687;QuickBooking (ID: __VPcQOtlEd-m3_hR0FtH3Q);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);server2 (ID: _h3wXgC6MEd-Jla2o7wkBzQ);1;0.66503;0.39137;0.0;0.024;8610;
1825.138492310218;5.85863;7.964765139629737E-4;5.873919878336362;6.066084733945288;5.296169756119979;BookingSystem (ID: _ZZH7IC6IEd-Jla2o7wkBzQ);Server1 (ID: _g7HJEC6MEd-Jla2o7wkBzQ);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);Server3 (ID: _vxqJwS6QEd-pNfzbJsur0g);1;0.340488;0.0;0.706171;0.015;8611;
